----------------------------2013-------------------------------------------------------------------
38,68478,0000000,0000,2013,1,C,0,41032,40611,40611,9,9,3994,1309,32.8,312.1,5,20,25,23,33,18,1306
38,68478,0000000,0000,2013,1,C,0,41032,40611,40611,10,21,4238,1408,33.2,355.4,22,30,52,31,10,7,1406
38,68478,0000000,0000,2013,1,C,0,41032,40611,40611,10,9,4238,283,6.7,280.7,1,9,10,17,36,37,282
38,68478,0000000,0000,2013,1,C,0,41032,40611,40611,10,22,4238,47,1.1,315.1,4,17,21,45,11,23,47
38,68478,0000000,0000,2013,1,C,0,41032,40611,40611,10,24,4238,24,0.6,259.8,0,0,0,0,13,88,24
38,68478,0000000,0000,2013,1,C,0,41032,40611,40611,10,23,4238,547,12.9,355.1,20,36,56,28,9,7,547
38,68478,0000000,0000,2013,1,C,0,41032,40611,40611,10,32,4238,3915,92.4,363.2,32,24,56,22,11,11,3905
38,68478,0000000,0000,2013,1,C,0,41032,40611,40611,10,13,4238,1578,37.2,331.7,10,30,41,25,20,15,1578
38,68478,0000000,0000,2013,1,C,0,41032,40611,40611,10,15,4238,72,1.7,377.7,18,49,67,21,10,3,72
38,68478,0000000,0000,2013,1,C,0,41032,40611,40611,10,10,4238,25,0.6,236.1,0,0,0,0,32,68,25
38,68478,0000000,0000,2013,1,C,0,41032,40611,40611,10,11,4238,1931,45.6,323.4,16,13,29,19,36,16,1929
38,68478,0000000,0000,2013,1,C,0,41032,40611,40611,10,7,4238,3954,93.3,354.1,28,26,54,26,11,9,3940
38,68478,0000000,0000,2013,1,C,0,41032,40611,40611,10,18,4238,3199,75.5,337.3,19,23,42,27,10,21,3188
38,68478,0000000,0000,2013,1,C,0,41032,40611,40611,10,20,4238,1824,43.0,334.0,14,23,37,30,15,17,1819
38,68478,0000000,0000,2013,1,C,0,41032,40611,40611,11,20,4165,984,23.6,374.5,38,26,64,22,8,6,983
38,68478,0000000,0000,2013,1,C,0,41032,40611,40611,11,18,4165,91,2.2,263.8,2,4,5,22,13,60,55
38,68478,0000000,0000,2013,1,C,0,41032,40611,40611,11,11,4165,397,9.5,274.8,3,6,9,13,45,34,393
38,68478,0000000,0000,2013,1,C,0,41032,40611,40611,11,7,4165,3903,93.7,352.9,27,27,54,24,12,10,3900
38,68478,0000000,0000,2013,1,C,0,41032,40611,40611,11,12,4165,16,0.4,255.3,0,0,0,6,31,63,16
38,68478,0000000,0000,2013,1,C,0,41032,40611,40611,11,15,4165,1903,45.7,360.0,18,39,56,23,18,3,1900
38,68478,0000000,0000,2013,1,C,0,41032,40611,40611,11,13,4165,1462,35.1,280.0,3,9,12,19,29,40,1460
38,68478,0000000,0000,2013,1,C,0,41032,40611,40611,11,23,4165,927,22.3,356.4,24,28,52,31,8,9,927
38,68478,0000000,0000,2013,1,C,0,41032,40611,40611,11,25,4165,15,0.4,269.5,0,0,0,7,40,53,15
38,68478,0000000,0000,2013,1,C,0,41032,40611,40611,11,22,4165,183,4.4,351.6,23,34,58,20,9,14,183
38,68478,0000000,0000,2013,1,C,0,41032,40611,40611,11,19,4165,3881,93.2,357.8,31,24,55,21,11,14,3873
38,68478,0000000,0000,2013,1,C,0,41032,40611,40611,11,9,4165,64,1.5,276.9,0,11,11,11,38,41,64
38,68478,0000000,0000,2013,1,C,0,41032,40611,40611,11,21,4165,1547,37.1,329.8,16,16,32,30,20,19,1547
38,68478,0000000,0000,2013,1,C,0,41032,40611,40611,13,9,,4783,,343.0,17,23,40,21,25,14,4773
38,68478,0000000,0000,2013,1,C,0,41032,40611,40611,13,22,,564,,345.4,19,29,48,30,10,12,563
38,68478,0000000,0000,2013,1,C,0,41032,40611,40611,13,25,,121,,296.9,0,3,3,45,33,19,121
38,68478,0000000,0000,2013,1,C,0,41032,40611,40611,13,24,,35,,262.1,0,0,0,6,14,80,35
38,68478,0000000,0000,2013,1,C,0,41032,40611,40611,13,23,,2223,,343.2,18,27,44,30,13,13,2221
38,68478,0000000,0000,2013,1,C,0,41032,40611,40611,13,18,,4045,,346.9,25,22,47,24,9,20,3981
38,68478,0000000,0000,2013,1,C,0,41032,40611,40611,13,15,,1976,,360.7,18,39,57,22,17,3,1973
