"38","68478","6040760","0000",2014,1,"C",0,23,23,5,"32",20,"294.3","0","15","15","20","35","30",20
"38","68478","6040760","0000",2014,1,"M",0,23,23,5,"46",3,"*","*","*","*","*","*","*",2
"38","68478","6040778","0000",2014,1,"C",0,44,44,5,"32",36,"367.8","19","44","64","31","6","0",36
"38","68478","6040778","0000",2014,1,"M",0,44,44,5,"46",8,"*","*","*","*","*","*","*",8
"38","68478","6040828","0000",2014,1,"C",0,117,117,5,"32",116,"430.9","57","28","85","12","2","1",115
"38","68478","6040828","0000",2014,1,"M",0,117,117,5,"46",1,"*","*","*","*","*","*","*",1
"38","68478","6040836","0000",2014,1,"C",0,57,57,5,"32",47,"318.0","6","15","21","32","40","6",47
"38","68478","6040836","0000",2014,1,"M",0,57,57,5,"46",10,"*","*","*","*","*","*","*",10
"38","68478","6040851","0000",2014,1,"C",0,64,64,5,"32",62,"403.7","40","44","84","15","2","0",62
"38","68478","6040851","0000",2014,1,"M",0,64,64,5,"46",2,"*","*","*","*","*","*","*",2
"38","68478","6040877","0000",2014,1,"C",0,116,116,5,"32",111,"358.6","27","30","57","21","16","6",111
"38","68478","6040877","0000",2014,1,"M",0,116,116,5,"46",5,"*","*","*","*","*","*","*",5
"38","68478","6040893","0000",2014,1,"C",0,21,21,5,"32",21,"318.2","5","24","29","33","19","19",21
"38","68478","6040919","0000",2014,1,"C",0,33,33,5,"32",31,"348.5","13","23","35","55","10","0",31
"38","68478","6040919","0000",2014,1,"M",0,33,33,5,"46",2,"*","*","*","*","*","*","*",2
"38","68478","6040919","0000",2014,1,"P",0,33,33,0,"30",0,"*","*","*","*","*","*","",0
"38","68478","6040935","0158",2014,1,"C",0,121,121,5,"32",59,"376.0","25","37","63","34","2","2",59
"38","68478","6040935","0158",2014,1,"C",0,121,121,8,"32",61,"350.0","21","31","52","25","18","5",61
"38","68478","6040935","0158",2014,1,"M",0,121,121,5,"46",1,"*","*","*","*","*","*","*",1
"38","68478","6040943","0000",2014,1,"C",0,109,109,5,"32",103,"388.1","38","34","72","19","5","4",103
"38","68478","6040943","0000",2014,1,"M",0,109,109,5,"46",6,"*","*","*","*","*","*","*",6
"38","68478","6040950","0000",2014,1,"C",0,44,44,5,"32",39,"327.0","5","33","38","23","33","5",39
"38","68478","6040950","0000",2014,1,"M",0,44,44,5,"46",5,"*","*","*","*","*","*","*",5
"38","68478","6040968","0000",2014,1,"C",0,19,19,5,"32",14,"330.6","0","29","29","50","21","0",14
"38","68478","6040968","0000",2014,1,"M",0,19,19,5,"46",4,"*","*","*","*","*","*","*",4
"38","68478","6040968","0000",2014,1,"P",2,19,19,0,"30",1,"*","*","*","*","*","*","",1
"38","68478","6040968","0000",2014,1,"P",2,19,19,0,"31",1,"*","*","*","*","*","*","",1
"38","68478","6040984","0000",2014,1,"C",0,65,65,5,"32",53,"370.5","31","31","62","19","13","6",52
"38","68478","6040984","0000",2014,1,"M",0,65,65,5,"46",1,"*","*","*","*","*","*","*",1
"38","68478","6040984","0000",2014,1,"P",1,65,65,0,"31",7,"*","*","*","*","*","*","",7
"38","68478","6040984","0000",2014,1,"P",2,65,65,0,"31",1,"*","*","*","*","*","*","",1
"38","68478","6040984","0000",2014,1,"P",3,65,65,0,"31",3,"*","*","*","*","*","*","",3
"38","68478","6040984","0000",2014,1,"P",1,65,65,0,"43",1,"*","*","*","*","*","*","",1
"38","68478","6040984","0000",2014,1,"P",3,65,65,0,"43",1,"*","*","*","*","*","*","",1
"38","68478","6040984","0000",2014,1,"P",1,65,65,0,"30",7,"*","*","*","*","*","*","",7
"38","68478","6040984","0000",2014,1,"P",2,65,65,0,"30",1,"*","*","*","*","*","*","",1
"38","68478","6040984","0000",2014,1,"P",3,65,65,0,"30",3,"*","*","*","*","*","*","",3
"38","68478","6041008","0000",2014,1,"C",0,97,97,5,"32",74,"399.8","49","35","84","12","3","1",74
"38","68478","6041008","0000",2014,1,"M",0,97,97,5,"46",4,"*","*","*","*","*","*","*",4
"38","68478","6041008","0000",2014,1,"P",1,97,97,0,"31",8,"*","*","*","*","*","*","",8
"38","68478","6041008","0000",2014,1,"P",2,97,97,0,"31",3,"*","*","*","*","*","*","",3
"38","68478","6041008","0000",2014,1,"P",3,97,97,0,"31",8,"*","*","*","*","*","*","",8
"38","68478","6041008","0000",2014,1,"P",1,97,97,0,"43",1,"*","*","*","*","*","*","",1
"38","68478","6041008","0000",2014,1,"P",3,97,97,0,"43",4,"*","*","*","*","*","*","",4
"38","68478","6041008","0000",2014,1,"P",1,97,97,0,"30",8,"*","*","*","*","*","*","",8
"38","68478","6041008","0000",2014,1,"P",2,97,97,0,"30",3,"*","*","*","*","*","*","",3
"38","68478","6041008","0000",2014,1,"P",3,97,97,0,"30",8,"*","*","*","*","*","*","",8
"38","68478","6041016","0000",2014,1,"C",0,46,46,5,"32",44,"340.9","9","30","39","36","14","11",44
"38","68478","6041016","0000",2014,1,"M",0,46,46,5,"46",2,"*","*","*","*","*","*","*",2
"38","68478","6041040","0000",2014,1,"C",0,36,36,5,"32",29,"359.4","14","38","52","38","3","7",29
"38","68478","6041040","0000",2014,1,"M",0,36,36,5,"46",7,"*","*","*","*","*","*","*",7
"38","68478","6041065","0000",2014,1,"C",0,54,54,5,"32",39,"421.2","54","26","79","8","8","5",39
"38","68478","6041065","0000",2014,1,"M",0,54,54,5,"46",2,"*","*","*","*","*","*","*",2
"38","68478","6041065","0000",2014,1,"P",1,54,54,0,"31",2,"*","*","*","*","*","*","",2
"38","68478","6041065","0000",2014,1,"P",2,54,54,0,"31",6,"*","*","*","*","*","*","",6
"38","68478","6041065","0000",2014,1,"P",3,54,54,0,"31",4,"*","*","*","*","*","*","",4
"38","68478","6041065","0000",2014,1,"P",1,54,54,0,"30",2,"*","*","*","*","*","*","",2
"38","68478","6041065","0000",2014,1,"P",2,54,54,0,"30",7,"*","*","*","*","*","*","",7
"38","68478","6041065","0000",2014,1,"P",3,54,54,0,"30",4,"*","*","*","*","*","*","",4
"38","68478","6041073","0000",2014,1,"C",0,53,53,5,"32",36,"339.5","8","28","36","50","8","6",36
"38","68478","6041073","0000",2014,1,"M",0,53,53,5,"46",8,"*","*","*","*","*","*","*",8
"38","68478","6041073","0000",2014,1,"P",1,53,53,0,"30",2,"*","*","*","*","*","*","",2
"38","68478","6041073","0000",2014,1,"P",2,53,53,0,"30",4,"*","*","*","*","*","*","",4
"38","68478","6041073","0000",2014,1,"P",3,53,53,0,"30",3,"*","*","*","*","*","*","",3
"38","68478","6041073","0000",2014,1,"P",1,53,53,0,"31",2,"*","*","*","*","*","*","",2
"38","68478","6041073","0000",2014,1,"P",2,53,53,0,"31",4,"*","*","*","*","*","*","",4
"38","68478","6041073","0000",2014,1,"P",3,53,53,0,"31",3,"*","*","*","*","*","*","",3
"38","68478","6041073","0000",2014,1,"P",1,53,53,0,"43",1,"*","*","*","*","*","*","",1
"38","68478","6041073","0000",2014,1,"P",3,53,53,0,"43",1,"*","*","*","*","*","*","",1
"38","68478","6041073","0000",2014,1,"S",0,53,53,2,"38",17,"310.6","12","18","29","24","41","6",17
"38","68478","6041073","0000",2014,1,"S",0,53,53,3,"38",10,"*","*","*","*","*","*","*",10
"38","68478","6041073","0000",2014,1,"S",0,53,53,4,"38",7,"*","*","*","*","*","*","*",7
"38","68478","6041115","0000",2014,1,"C",0,61,61,5,"32",51,"401.6","51","37","88","2","8","2",51
"38","68478","6041115","0000",2014,1,"P",1,61,61,0,"30",8,"*","*","*","*","*","*","",8
"38","68478","6041115","0000",2014,1,"P",2,61,61,0,"30",2,"*","*","*","*","*","*","",2
"38","68478","6041115","0000",2014,1,"P",1,61,61,0,"31",8,"*","*","*","*","*","*","",8
"38","68478","6041115","0000",2014,1,"P",2,61,61,0,"31",2,"*","*","*","*","*","*","",2
"38","68478","6041115","0000",2014,1,"P",1,61,61,0,"43",3,"*","*","*","*","*","*","",3
"38","68478","6041123","0000",2014,1,"C",0,69,69,5,"32",66,"336.2","9","27","36","45","14","5",66
"38","68478","6041123","0000",2014,1,"M",0,69,69,5,"46",3,"*","*","*","*","*","*","*",3
